feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Microbiome_gene_K14392	race	race	0.285391730536304	0.409938520545592	180	102	0.488959231954119	0.973005399203212
Microbiome_gene_K14731	IBS	IBS	-0.257339515080941	0.369176603449933	180	144	0.487483465750485	0.973005399203212
Microbiome_gene_K16169	age	age	-0.273638581691195	0.391879456629613	180	114	0.487353604351424	0.973005399203212
Microbiome_gene_K18221	IBS	IBS	-0.236520835882228	0.338666494338328	180	117	0.48712315358332	0.973005399203212
Microbiome_gene_K21147	age	age	-0.317840597489935	0.454902917904567	180	106	0.487022039880971	0.973005399203212
Microbiome_gene_K21400	race	race	0.321798871393594	0.46174504359503	180	111	0.48830103669944	0.973005399203212
Microbiome_gene_K23270	age	age	0.296499737634293	0.425101514021209	180	93	0.4885510770158	0.973005399203212
Bioc_1.oleoyl.2.arachidonoyl.GPE..18.1.20.4..	age	age	-0.33541773534415	0.479408917358627	180	98	0.486850616356507	0.973005399203212
Bioc_1.oleoyl.2.docosahexaenoyl.GPE..18.1.22.6..	IBS	IBS	-0.300855466965634	0.431566315223803	180	102	0.488373273924722	0.973005399203212
Bioc_2.aminoheptanoate	ethnic	ethnic	0.303457464238738	0.435792748737539	180	98	0.48895373956829	0.973005399203212
Bioc_4.cholesten.3.one	race	race	0.337824295375153	0.482441655299103	180	81	0.48754986830058	0.973005399203212
Bioc_androstenediol..3beta.17beta..disulfate..1.	ethnic	ethnic	0.305715014429182	0.438401235098669	180	102	0.487866848658788	0.973005399203212
Bioc_butyrylcarnitine..C4.	gender	gender	-0.385614730748395	0.554259994920629	180	102	0.48907869951152	0.973005399203212
Bioc_palmitoleate..16.1n7.	age	age	-0.342761951134268	0.491482843691469	180	98	0.488243858418213	0.973005399203212
Bioc_perfluorooctanoate..PFOA.	race	race	0.333247350294578	0.476182953883222	180	96	0.486879631831091	0.973005399203212
Bioc_X_17010	age	age	-0.388916171758614	0.557834077945538	180	91	0.488850174834371	0.973005399203212
Bioc_X_23665	IBS	IBS	-0.296028031152575	0.423129840311008	180	95	0.486871328665068	0.973005399203212
Microbiome_gene_K03687	age	age	-0.23255001394699	0.335140829895935	180	173	0.489215556225198	0.973079733941701
Microbiome_gene_K02507	ethnic	ethnic	-0.150092927040506	0.216072780956039	180	130	0.489293089622355	0.973151433209392
Microbiome_gene_K00362	ethnic	ethnic	-0.146738269393711	0.211369415828515	180	131	0.489551248716715	0.973252279103991
Microbiome_gene_K01817	gender	gender	-0.260466514984542	0.375555943996985	180	165	0.489496392017941	0.973252279103991
Microbiome_gene_K03528	age	age	-0.18376533851528	0.264633956799821	180	126	0.489513004328398	0.973252279103991
Microbiome_gene_K06895	age	age	-0.268714391656847	0.387290735074772	180	149	0.489499151480394	0.973252279103991
Bioc_4.ethylphenyl.sulfate	gender	gender	0.204492977335649	0.294210835291854	180	107	0.489388601718595	0.973252279103991
Microbiome_gene_K00606	gender	gender	-0.41496349641332	0.596955251301802	180	95	0.490008320646001	0.973629111967128
Microbiome_gene_K01118	race	race	0.346058840387956	0.498521910581502	180	107	0.490012011235084	0.973629111967128
Microbiome_gene_K01207	gender	gender	0.279476093638541	0.403126836281943	180	150	0.489867380991485	0.973629111967128
Microbiome_gene_K01654	race	race	-1.49404683589288	2.15477813258406	180	123	0.490114360494004	0.973629111967128
Microbiome_gene_K02395	age	age	-0.321519350554731	0.463042995413691	180	109	0.489968345733482	0.973629111967128
Microbiome_gene_K03748	race	race	0.26626324646867	0.384182664947503	180	143	0.490073933000118	0.973629111967128
Microbiome_gene_K07507	age	age	-0.246577191674645	0.355775821688995	180	161	0.489841351819347	0.973629111967128
Microbiome_gene_K11381	race	race	0.324661488669199	0.467453051404196	180	101	0.490074154869744	0.973629111967128
Bioc_X_22509	race	race	0.222633580034496	0.320713437910522	180	104	0.490004229268439	0.973629111967128
Microbiome_gene_K02046	ethnic	ethnic	0.227334801049673	0.32826592825906	180	152	0.490257660582945	0.973831310381415
Specie_Fusicatenibacter_saccharivorans	age	age	0.261323171313372	0.380589259946852	180	104	0.494722702578303	0.973910574409637
Specie_Flavonifractor_plautii	IBS	IBS	-0.276041641192982	0.401320385808835	180	112	0.493767588581774	0.973910574409637
Microbiome_gene_K00048	age	age	0.387853393115952	0.562970869645689	180	94	0.493430937533337	0.973910574409637
Microbiome_gene_K00275	IBS	IBS	-0.236232073403372	0.344687941648377	180	149	0.494846004254901	0.973910574409637
Microbiome_gene_K00341	race	race	0.248473826749777	0.362105482874864	180	161	0.494133920650089	0.973910574409637
Microbiome_gene_K00371	ethnic	ethnic	-0.195242805562094	0.284560610217594	180	144	0.494420833681139	0.973910574409637
Microbiome_gene_K00428	ethnic	ethnic	0.183570843487774	0.268181584611205	180	151	0.495324742854582	0.973910574409637
Microbiome_gene_K00773	gender	gender	-0.363137246161777	0.529648141233309	180	102	0.495429001033653	0.973910574409637
Microbiome_gene_K00831	ethnic	ethnic	-0.242428787581424	0.351590861519505	180	101	0.492988894624151	0.973910574409637
Microbiome_gene_K00874	gender	gender	0.426834921128189	0.616050207619869	180	95	0.491164148398875	0.973910574409637
Microbiome_gene_K00883	ethnic	ethnic	0.150503697569348	0.219398760761677	180	113	0.495126947464716	0.973910574409637
Microbiome_gene_K00971	gender	gender	-0.253075600887732	0.369917142512645	180	158	0.495437364816578	0.973910574409637
Microbiome_gene_K00986	race	race	0.256965394922637	0.37435570117255	180	139	0.494193379625846	0.973910574409637
Microbiome_gene_K01089	age	age	-0.243399111556555	0.352714253818829	180	168	0.491627584923851	0.973910574409637
Microbiome_gene_K01207	ethnic	ethnic	0.219034291035045	0.317571902143691	180	150	0.492090525173918	0.973910574409637
Microbiome_gene_K01258	gender	gender	0.346921123104323	0.504999242906698	180	102	0.494985909607323	0.973910574409637
Microbiome_gene_K01338	IBS	IBS	-0.315357536543908	0.459162357118285	180	88	0.495253726244988	0.973910574409637
Microbiome_gene_K01424	age	age	-0.40752461117444	0.587843436820527	180	98	0.491015783659908	0.973910574409637
Microbiome_gene_K01525	gender	gender	0.231883214654515	0.337630092177846	180	121	0.49438686007835	0.973910574409637
Microbiome_gene_K01744	IBS	IBS	-0.24061793600387	0.351139283091467	180	165	0.494668500764481	0.973910574409637
Microbiome_gene_K01805	age	age	-0.240017107874093	0.347126987693713	180	163	0.49081573246236	0.973910574409637
Microbiome_gene_K01811	race	race	0.268336870669253	0.389568288247975	180	152	0.492624316141417	0.973910574409637
Microbiome_gene_K01953	gender	gender	-0.259180263705813	0.375422305032263	180	169	0.491442578165149	0.973910574409637
Microbiome_gene_K01989	IBS	IBS	-0.270722273858532	0.393420395276254	180	160	0.492936272451778	0.973910574409637
Microbiome_gene_K02068	race	race	0.281031911730417	0.409433131163876	180	156	0.494070007448414	0.973910574409637
Microbiome_gene_K02082	gender	gender	0.274887788380099	0.399807022228369	180	141	0.493585609384393	0.973910574409637
Microbiome_gene_K02172	race	race	0.309147413663313	0.45118634678685	180	147	0.494948166393258	0.973910574409637
Microbiome_gene_K02231	gender	gender	-0.260181648897913	0.379337885843831	180	170	0.494283922303151	0.973910574409637
Microbiome_gene_K02244	age	age	-0.260889981538136	0.378772877509789	180	140	0.492861759889071	0.973910574409637
Microbiome_gene_K02380	age	age	-0.229292834743335	0.333382182618209	180	113	0.493802571055188	0.973910574409637
Microbiome_gene_K02584	race	race	0.250129395584878	0.361379024665097	180	113	0.491345219342773	0.973910574409637
Microbiome_gene_K02812	gender	gender	0.251095732167965	0.363231974237552	180	133	0.491250202153224	0.973910574409637
Microbiome_gene_K02907	gender	gender	-0.267941718694393	0.388568512524907	180	167	0.491977071313381	0.973910574409637
Microbiome_gene_K03079	race	race	0.241645816845608	0.352981645058791	180	142	0.495365239119118	0.973910574409637
Microbiome_gene_K03284	age	age	-0.23651100440933	0.342322825901812	180	171	0.491083494714076	0.973910574409637
Microbiome_gene_K03291	ethnic	ethnic	-0.129414463833784	0.187047671730411	180	128	0.491041452408688	0.973910574409637
Microbiome_gene_K03326	gender	gender	0.264898446722407	0.386047789315204	180	147	0.494343954005118	0.973910574409637
Microbiome_gene_K03415	ethnic	ethnic	-0.20504447588393	0.297870937854392	180	148	0.492953930760569	0.973910574409637
Microbiome_gene_K03526	age	age	-0.225236151126019	0.327008122096696	180	165	0.492467509338145	0.973910574409637
Microbiome_gene_K03688	ethnic	ethnic	0.21122797134457	0.307015818009187	180	154	0.493043388611554	0.973910574409637
Microbiome_gene_K03718	IBS	IBS	-0.252181660769113	0.365555203557035	180	166	0.491804573183445	0.973910574409637
Microbiome_gene_K03773	IBS	IBS	-0.236158462408063	0.343129800827749	180	164	0.492828830083301	0.973910574409637
Microbiome_gene_K03782	age	age	-0.200987035270474	0.292230762761579	180	130	0.493588054889494	0.973910574409637
Microbiome_gene_K03972	IBS	IBS	-0.256572233929055	0.370911876284961	180	127	0.491240477374132	0.973910574409637
Microbiome_gene_K04016	ethnic	ethnic	-0.152668283687829	0.221911430679345	180	132	0.493437503670623	0.973910574409637
Microbiome_gene_K04032	age	age	-0.224363802067164	0.327127750507124	180	145	0.494489609267575	0.973910574409637
Microbiome_gene_K04562	IBS	IBS	-0.249993738643952	0.364455607611323	180	144	0.494515818452142	0.973910574409637
Microbiome_gene_K04762	IBS	IBS	-0.243522627379847	0.353137847769126	180	167	0.491940809156919	0.973910574409637
Microbiome_gene_K05306	gender	gender	-0.259591763250625	0.375306736104891	180	154	0.490774405248719	0.973910574409637
Microbiome_gene_K05501	IBS	IBS	-0.214282572243062	0.311002314795574	180	127	0.492890235596416	0.973910574409637
Microbiome_gene_K05878	ethnic	ethnic	0.191687135351726	0.279260600215734	180	160	0.494012341869222	0.973910574409637
Microbiome_gene_K05989	gender	gender	-0.274667755642539	0.398690723669139	180	148	0.492586025985955	0.973910574409637
Microbiome_gene_K06048	age	age	-0.199681007408417	0.290023487919642	180	130	0.4931301066999	0.973910574409637
Microbiome_gene_K06133	ethnic	ethnic	0.215659992405358	0.313486064215349	180	151	0.493166112900707	0.973910574409637
Microbiome_gene_K06142	gender	gender	-0.256368116669305	0.371928227601065	180	165	0.492172944827482	0.973910574409637
Microbiome_gene_K06212	age	age	-0.18355262286065	0.266669911904399	180	128	0.493323632867563	0.973910574409637
Microbiome_gene_K06346	age	age	-0.251197474951956	0.366543831383784	180	159	0.494731616243945	0.973910574409637
Microbiome_gene_K06381	age	age	-0.271369219931026	0.396437974453164	180	156	0.495263337362017	0.973910574409637
Microbiome_gene_K06412	race	race	0.298944793187462	0.435206003188617	180	153	0.493782098387764	0.973910574409637
Microbiome_gene_K06980	ethnic	ethnic	-0.131931302077349	0.190524093493533	180	126	0.490755689113822	0.973910574409637
Microbiome_gene_K07091	gender	gender	-0.261745373012914	0.37836995015275	180	162	0.490637552718688	0.973910574409637
Microbiome_gene_K07099	race	race	0.300729874922437	0.434412508335038	180	146	0.490531762680314	0.973910574409637
Microbiome_gene_K07102	gender	gender	-0.2865441700211	0.416582971285069	180	117	0.493998268813156	0.973910574409637
Microbiome_gene_K07109	ethnic	ethnic	0.20006629425259	0.291811034367192	180	134	0.494851808240062	0.973910574409637
Microbiome_gene_K07118	race	race	0.269172853046018	0.3910473685856	180	144	0.493010267752715	0.973910574409637
Microbiome_gene_K07141	age	age	-0.269467085244618	0.391659075325888	180	159	0.493005405482413	0.973910574409637
Microbiome_gene_K07148	IBS	IBS	-0.236510467985512	0.345673274925856	180	154	0.495445917399079	0.973910574409637
Microbiome_gene_K07334	gender	gender	0.302463963668543	0.439931834661227	180	142	0.493602259886863	0.973910574409637
Microbiome_gene_K07481	race	race	0.28681016684364	0.415618250624063	180	140	0.492068490989619	0.973910574409637
Microbiome_gene_K07497	age	age	-0.26530712681967	0.384815690797835	180	155	0.492209872143104	0.973910574409637
Microbiome_gene_K07571	age	age	-0.289257396918667	0.419296146370424	180	147	0.492016126367686	0.973910574409637
Microbiome_gene_K07794	race	race	0.233580819896842	0.338315436433878	180	137	0.49178727540502	0.973910574409637
Microbiome_gene_K07799	IBS	IBS	-0.249328409655873	0.36074664411425	180	138	0.491357419922956	0.973910574409637
Microbiome_gene_K08217	age	age	-0.260563726212867	0.378864617318298	180	145	0.493304489738154	0.973910574409637
Microbiome_gene_K08372	gender	gender	0.231796013953517	0.336420619985419	180	138	0.492695630883386	0.973910574409637
Microbiome_gene_K08600	age	age	-0.264772344770712	0.383560368133117	180	148	0.491723694727103	0.973910574409637
Microbiome_gene_K08678	age	age	-0.234445327572265	0.341248885715023	180	160	0.493613122589704	0.973910574409637
Microbiome_gene_K08744	age	age	-0.252313234946778	0.366881706821367	180	143	0.493376023681908	0.973910574409637
Microbiome_gene_K09471	ethnic	ethnic	-0.141915559368694	0.206322823574566	180	120	0.493768222160163	0.973910574409637
Microbiome_gene_K09693	age	age	-0.276732339148934	0.403678549212085	180	159	0.494566850936416	0.973910574409637
Microbiome_gene_K09704	gender	gender	-0.283774952757733	0.412522399247088	180	149	0.493208557364847	0.973910574409637
Microbiome_gene_K09797	ethnic	ethnic	0.203812428011778	0.296090042579891	180	150	0.492912334702922	0.973910574409637
Microbiome_gene_K09951	ethnic	ethnic	0.263149889750596	0.382314569538775	180	153	0.492936688210382	0.973910574409637
Microbiome_gene_K09955	gender	gender	-0.276817206411624	0.400907798538065	180	157	0.491510559926576	0.973910574409637
Microbiome_gene_K09964	gender	gender	-0.291390610262329	0.42363213543527	180	127	0.493648314000033	0.973910574409637
Microbiome_gene_K09973	age	age	-0.23823711630105	0.347309163959241	180	151	0.494414588096174	0.973910574409637
Microbiome_gene_K10193	gender	gender	0.301941913130575	0.440560779525516	180	145	0.494919411392851	0.973910574409637
Microbiome_gene_K11031	age	age	0.314820840610809	0.458413919957468	180	99	0.49492377713203	0.973910574409637
Microbiome_gene_K11103	gender	gender	-0.24821268165559	0.361203891301353	180	136	0.493861183230179	0.973910574409637
Microbiome_gene_K11216	age	age	-0.225023174271729	0.326465112824371	180	117	0.492930808674162	0.973910574409637
Microbiome_gene_K11754	age	age	0.464728672177685	0.674057586103857	180	82	0.493792639034166	0.973910574409637
Microbiome_gene_K11928	race	race	0.318073902171363	0.462562250547811	180	100	0.494129270473488	0.973910574409637
Microbiome_gene_K11939	gender	gender	-0.251890863345194	0.365285260317688	180	122	0.492535690817395	0.973910574409637
Microbiome_gene_K13634	ethnic	ethnic	-0.172774645894363	0.251013570808073	180	129	0.4932499862751	0.973910574409637
Microbiome_gene_K14347	gender	gender	-0.260307691883439	0.375024262987451	180	96	0.490703335068348	0.973910574409637
Microbiome_gene_K16692	ethnic	ethnic	-0.168238765917821	0.245366816884141	180	121	0.495040124181569	0.973910574409637
Microbiome_gene_K19416	ethnic	ethnic	-0.12717909154303	0.184398229791603	180	129	0.492379948299285	0.973910574409637
Microbiome_gene_K19689	gender	gender	-0.368129046348391	0.534907745157819	180	89	0.494438922262695	0.973910574409637
Microbiome_gene_K20459	age	age	0.327043004226483	0.472976446285758	180	85	0.492296083018747	0.973910574409637
Microbiome_gene_K21140	age	age	0.299402745318442	0.435041242869132	180	101	0.493623517942874	0.973910574409637
Microbiome_gene_K22757	IBS	IBS	-0.336923180546355	0.487112220639029	180	92	0.491949486773488	0.973910574409637
Microbiome_gene_K23349	IBS	IBS	-0.277744570556453	0.402836009793623	180	117	0.492772916197649	0.973910574409637
Bioc_1..1.enyl.palmitoyl..2.palmitoleoyl.GPC..P.16.0.16.1..	ethnic	ethnic	-0.648510263367528	0.937000379335671	180	80	0.49242228997826	0.973910574409637
Bioc_1.methylxanthine	gender	gender	0.262651409730572	0.380088202328481	180	96	0.492353003895298	0.973910574409637
Bioc_1.palmitoyl.2.oleoyl.GPC..16.0.18.1.	race	race	0.347849153097339	0.506377271916376	180	92	0.495234455736411	0.973910574409637
Bioc_1.palmitoyl.2.stearoyl.GPE..16.0.18.0..	race	race	0.295809934868631	0.43002779270392	180	102	0.493899486364945	0.973910574409637
Bioc_2..O.methylcytidine	race	race	-1.83707675720519	2.66748772395145	180	96	0.493912215286556	0.973910574409637
Bioc_3.hydroxydecanoylcarnitine	ethnic	ethnic	0.34034142695874	0.490618159750515	180	100	0.490593082466916	0.973910574409637
Bioc_3.hydroxyhippurate	age	age	-0.39275886851157	0.572294774363133	180	100	0.495266213041041	0.973910574409637
Bioc_5.6.dihydrothymine	age	age	-0.350088604462999	0.508741531578322	180	86	0.494605688050859	0.973910574409637
Bioc_arachidate..20.0.	ethnic	ethnic	0.289233013837336	0.419554011003721	180	102	0.493331768079852	0.973910574409637
Bioc_carotene.diol..1.	IBS	IBS	-0.399125688044835	0.574946529459092	180	97	0.490378949320247	0.973910574409637
Bioc_gamma.glutamylhistidine	race	race	0.315751125100807	0.455003404206247	180	92	0.490632232125001	0.973910574409637
Bioc_glycolithocholate.sulfate.	IBS	IBS	-0.286967656708949	0.413496868532097	180	101	0.49040455323301	0.973910574409637
Bioc_hydroquinone.sulfate	race	race	-0.269001637245481	0.389282326734387	180	94	0.492407988228793	0.973910574409637
Bioc_indoleacetylglutamine	ethnic	ethnic	0.248144827661902	0.36109882937458	180	103	0.494523275350125	0.973910574409637
Bioc_isoursodeoxycholate	gender	gender	-0.315492201437525	0.459671059774731	180	98	0.495380006893662	0.973910574409637
Bioc_palmitoylcarnitine..C16.	age	age	-0.374142881773935	0.541860313386609	180	90	0.492797045169129	0.973910574409637
Bioc_threonate	age	age	0.447960087480855	0.650810759288864	180	90	0.494316433376322	0.973910574409637
Bioc_uridine	ethnic	ethnic	0.251254594125236	0.364716504944921	180	85	0.493946233114391	0.973910574409637
Bioc_X_18886	ethnic	ethnic	0.367314336475304	0.529824162656548	180	88	0.491409667415956	0.973910574409637
Bioc_X_18899	IBS	IBS	-0.372166773228672	0.541789503106251	180	101	0.494575818603723	0.973910574409637
Bioc_X_19299	age	age	0.277255570895024	0.403040953918356	180	90	0.494753706822687	0.973910574409637
Bioc_X_21258	IBS	IBS	-0.2905000641639	0.42010086701721	180	106	0.491713452858564	0.973910574409637
Microbiome_gene_K00058	gender	gender	-0.342234348434525	0.499589917294666	180	105	0.495837414594826	0.974095570659558
Microbiome_gene_K00177	age	age	-0.319084747755211	0.465211629868369	180	98	0.495662679003138	0.974095570659558
Microbiome_gene_K01250	race	race	0.263262353363424	0.384321916338612	180	108	0.495814407018668	0.974095570659558
Microbiome_gene_K02496	age	age	-0.188912431956007	0.275963034217238	180	127	0.495652573604261	0.974095570659558
Microbiome_gene_K14591	gender	gender	0.302861757280454	0.442847624844764	180	148	0.49581760482845	0.974095570659558
Microbiome_gene_K19221	race	race	0.270160389576506	0.395260837573879	180	157	0.49587224322146	0.974095570659558
Microbiome_gene_K20038	age	age	-0.289715310465341	0.422654982643065	180	101	0.49573492725869	0.974095570659558
Bioc_N.formylmethionine	ethnic	ethnic	0.254394609355996	0.370858766615376	180	91	0.495672494259678	0.974095570659558
Microbiome_gene_K15553	age	age	0.336079047992774	0.490362153766511	180	100	0.495938482298858	0.974144111479176
Microbiome_gene_K00075	ethnic	ethnic	0.276528590498127	0.403817402962481	180	96	0.496115739336155	0.974329110650383
Microbiome_gene_K08961	ethnic	ethnic	0.21174170438331	0.309815204683027	180	143	0.496101038011012	0.974329110650383
Microbiome_gene_K12660	ethnic	ethnic	0.198929026089179	0.290914918695211	180	123	0.49617808521066	0.974369974448425
Microbiome_gene_K00068	age	age	0.241913022622137	0.354010556904314	180	115	0.496641558187944	0.974382822885128
Microbiome_gene_K01512	gender	gender	0.359645999428902	0.525521497052173	180	96	0.496427243770181	0.974382822885128
Microbiome_gene_K02341	age	age	-0.390836072266192	0.569957084545181	180	78	0.496325676008803	0.974382822885128
Microbiome_gene_K03784	IBS	IBS	-0.268717345655606	0.393719244387956	180	152	0.496560096912955	0.974382822885128
Microbiome_gene_K05916	age	age	-0.259358972752143	0.379489997727454	180	134	0.496254954436463	0.974382822885128
Microbiome_gene_K06438	IBS	IBS	-0.264436541087089	0.387284051624015	180	152	0.496432237577169	0.974382822885128
Microbiome_gene_K09459	ethnic	ethnic	0.181904301867086	0.266184542391926	180	136	0.496295307013224	0.974382822885128
Microbiome_gene_K13643	IBS	IBS	-0.205257848226811	0.300583825113695	180	128	0.496641293607671	0.974382822885128
Microbiome_gene_K19701	ethnic	ethnic	0.192038083644293	0.281269788774009	180	136	0.496515968851368	0.974382822885128
Bioc_1.oleoyl.2.linoleoyl.GPE..18.1.18.2..	ethnic	ethnic	0.315515817304926	0.461380945980229	180	101	0.496576975331956	0.974382822885128
Bioc_dihomo.linolenoyl.choline	ethnic	ethnic	0.215799987249265	0.315565704945443	180	103	0.496576841994508	0.974382822885128
Microbiome_gene_K06168	age	age	-0.222717644175845	0.326636181790688	180	167	0.496805606934249	0.974623159810711
Microbiome_gene_K00632	IBS	IBS	-0.265189194632014	0.388473146563999	180	119	0.497021837084929	0.974651572156984
Microbiome_gene_K02232	gender	gender	-0.256909672855801	0.377232530565479	180	169	0.497318696642663	0.974651572156984
Microbiome_gene_K03437	gender	gender	-0.259243544954137	0.380512964969889	180	170	0.497139862400267	0.974651572156984
Microbiome_gene_K03560	age	age	-0.237158636426294	0.347678519007563	180	136	0.49703941151181	0.974651572156984
Microbiome_gene_K03743	gender	gender	0.255164467687329	0.374589986516423	180	167	0.497227064273615	0.974651572156984
Microbiome_gene_K07164	age	age	-0.221795904878417	0.325472798786103	180	168	0.497040677107011	0.974651572156984
Microbiome_gene_K08681	ethnic	ethnic	0.214107670993225	0.314034160970725	180	156	0.496991793521472	0.974651572156984
Microbiome_gene_K11261	race	race	0.272530513067463	0.399339789852967	180	108	0.497271037854904	0.974651572156984
Microbiome_gene_K12340	ethnic	ethnic	0.965019119852026	1.41032224517429	180	87	0.497038205407027	0.974651572156984
Bioc_alpha.tocopherol	IBS	IBS	-0.446949862467317	0.653749418289995	180	93	0.497160860664244	0.974651572156984
Bioc_serine	age	age	0.414594686245136	0.606379157416798	180	90	0.497307353687416	0.974651572156984
Bioc_X_12127	gender	gender	-0.40124394997105	0.587481566919334	180	103	0.497078269147629	0.974651572156984
Bioc_X_24812	ethnic	ethnic	0.151737082067497	0.222492941043635	180	119	0.497376870147029	0.974684147288125
Specie_Bacteroides_vulgatus	race	race	0.31946910305638	0.4686654930503	180	94	0.498123031228554	0.974737142946332
Microbiome_gene_K00016	race	race	0.284560416984157	0.417243819669016	180	94	0.497907472535188	0.974737142946332
Microbiome_gene_K00134	ethnic	ethnic	-0.244912001116992	0.358848770513182	180	86	0.497899132324411	0.974737142946332
Microbiome_gene_K00748	IBS	IBS	-0.234486771888875	0.344730123803611	180	165	0.497858322834432	0.974737142946332
Microbiome_gene_K00756	IBS	IBS	-0.252620034939122	0.371503771623917	180	149	0.498197991228684	0.974737142946332
Microbiome_gene_K00891	race	race	0.328467375616483	0.481032767816353	180	90	0.497575559863653	0.974737142946332
Microbiome_gene_K01630	age	age	-0.199257908174135	0.292817530256635	180	134	0.498046892136677	0.974737142946332
Microbiome_gene_K01814	age	age	-0.234356618189861	0.344605838013691	180	171	0.497887968527926	0.974737142946332
Microbiome_gene_K02027	age	age	-0.253223636454224	0.372509407313609	180	162	0.498185021055599	0.974737142946332
Microbiome_gene_K02042	ethnic	ethnic	0.195242103198999	0.286713726125371	180	157	0.497467257836576	0.974737142946332
Microbiome_gene_K04757	age	age	-0.238954437481338	0.351330977439092	180	144	0.498142187694053	0.974737142946332
Microbiome_gene_K05916	race	race	0.262907955748224	0.385941813294518	180	134	0.497657057715237	0.974737142946332
Microbiome_gene_K06195	IBS	IBS	-0.244150903035456	0.358368694457193	180	121	0.497939452684276	0.974737142946332
Microbiome_gene_K06989	age	age	-0.231884645325784	0.341091256047231	180	147	0.498318106245999	0.974737142946332
Microbiome_gene_K07220	age	age	-0.2355059575758	0.346492576586455	180	158	0.498258505786722	0.974737142946332
Microbiome_gene_K07223	IBS	IBS	-0.241445475575479	0.355116382189452	180	144	0.498290494117941	0.974737142946332
Microbiome_gene_K07287	ethnic	ethnic	-0.17808571730122	0.261439753574505	180	137	0.497658105423644	0.974737142946332
Microbiome_gene_K19802	race	race	0.260811967813469	0.383654812780857	180	154	0.498261467222726	0.974737142946332
Microbiome_gene_K23005	ethnic	ethnic	0.335796148746922	0.491941968197632	180	93	0.497678108366792	0.974737142946332
Bioc_1.oleoyl.GPE..18.1.	ethnic	ethnic	0.411790734074218	0.603372290920383	180	93	0.497851573412455	0.974737142946332
Bioc_glycocholate	ethnic	ethnic	-0.205910397785194	0.302014644813818	180	101	0.497832055523692	0.974737142946332
Bioc_N.acetyl.aspartyl.glutamate..NAAG.	race	race	0.307696574013425	0.451177984822828	180	97	0.498059627009596	0.974737142946332
Microbiome_gene_K03394	IBS	IBS	-0.238303749260449	0.350776962109682	180	161	0.498463921072712	0.974941065338331
Bioc_N6.methyllysine	gender	gender	0.277657386561203	0.407782863984472	180	100	0.498514429299218	0.974958559952622
Microbiome_gene_K00803	ethnic	ethnic	-0.198612724961441	0.292008589462082	180	103	0.498894720383582	0.975002882883119
Microbiome_gene_K01091	age	age	-0.225632766405613	0.332944400441663	180	167	0.49945947131067	0.975002882883119
Microbiome_gene_K01685	gender	gender	-0.27370266738838	0.403349250931399	180	166	0.498900130206516	0.975002882883119
Microbiome_gene_K02004	IBS	IBS	-0.262007383846088	0.386637574322989	180	170	0.499438817369399	0.975002882883119
Microbiome_gene_K02057	ethnic	ethnic	0.186013476759122	0.274666989887764	180	145	0.499921659008972	0.975002882883119
Microbiome_gene_K02233	age	age	-0.23196367222347	0.34167527209832	180	165	0.49869431533955	0.975002882883119
Microbiome_gene_K02238	age	age	-0.223470805349251	0.330183146044841	180	160	0.500044545768802	0.975002882883119
Microbiome_gene_K02437	age	age	-0.229136055895744	0.338547071207983	180	164	0.499993331136482	0.975002882883119
Microbiome_gene_K02505	ethnic	ethnic	-0.136205292550068	0.201027151073219	180	127	0.500063943620959	0.975002882883119
Microbiome_gene_K02647	age	age	-0.270348307051461	0.398548886583766	180	163	0.499053699653417	0.975002882883119
Microbiome_gene_K03709	age	age	-0.235947424188502	0.347708977463786	180	135	0.499270973171574	0.975002882883119
Microbiome_gene_K04015	ethnic	ethnic	0.224852207660053	0.33099609629234	180	129	0.498946197660233	0.975002882883119
Microbiome_gene_K04075	age	age	-0.22341128439389	0.329500822571959	180	169	0.499216608523966	0.975002882883119
Microbiome_gene_K04566	age	age	-0.28421582819543	0.418682610349874	180	137	0.499109370465024	0.975002882883119
Microbiome_gene_K05805	gender	gender	-0.217719301729549	0.321385950965729	180	132	0.500011583720558	0.975002882883119
Microbiome_gene_K07027	IBS	IBS	-0.245276561350036	0.362112800671633	180	167	0.499660548153172	0.975002882883119
Microbiome_gene_K07141	ethnic	ethnic	0.233768708548554	0.34452410636133	180	159	0.498974539872167	0.975002882883119
Microbiome_gene_K07566	age	age	-0.229005200059547	0.337965640598775	180	169	0.49948848857993	0.975002882883119
Microbiome_gene_K08323	age	age	-0.259441618864659	0.382410685617178	180	146	0.499235297481613	0.975002882883119
Microbiome_gene_K09748	age	age	-0.23168897718048	0.3413078582471	180	173	0.498673247013149	0.975002882883119
Microbiome_gene_K09790	IBS	IBS	-0.22463298059694	0.331418330690575	180	157	0.499468289449965	0.975002882883119
Microbiome_gene_K10804	gender	gender	0.193798749200586	0.285575400637825	180	115	0.499612666012766	0.975002882883119
Microbiome_gene_K11358	IBS	IBS	-0.350024738235251	0.514435045135716	180	95	0.498821815204156	0.975002882883119
Microbiome_gene_K11785	ethnic	ethnic	0.287600178461841	0.423302195812664	180	103	0.499441576334842	0.975002882883119
Microbiome_gene_K12527	race	race	0.305990293700796	0.450522099245225	180	112	0.499225416997832	0.975002882883119
Microbiome_gene_K13747	gender	gender	-0.2536745438753	0.374052603939704	180	170	0.499108812730239	0.975002882883119
